opcode_1,opcode_2
FUNC_GET_ARGS,SEND_ARRAY
FUNC_GET_ARGS,SEND_VAL
FUNC_GET_ARGS,SEND_VAL_EX
FUNC_NUM_ARGS,ASSIGN
FUNC_NUM_ARGS,IS_EQUAL
FUNC_NUM_ARGS,IS_IDENTICAL
FUNC_NUM_ARGS,IS_SMALLER
FUNC_NUM_ARGS,JMPZ
FUNC_NUM_ARGS,JMPZ_EX
GET_CLASS,ASSIGN
GET_CLASS,ASSIGN_DIM
GET_CLASS,ASSIGN_OBJ
GET_CLASS,BOOL
GET_CLASS,BOOL_NOT
GET_CLASS,CONCAT
GET_CLASS,COUNT
GET_CLASS,DO_FCALL
GET_CLASS,ECHO
GET_CLASS,FETCH_DIM_R
GET_CLASS,FETCH_DIM_W
GET_CLASS,FETCH_OBJ_R
GET_CLASS,INIT_ARRAY
GET_CLASS,IS_EQUAL
GET_CLASS,IS_IDENTICAL
GET_CLASS,IS_NOT_EQUAL
GET_CLASS,JMPZ
GET_CLASS,OP_DATA
GET_CLASS,QM_ASSIGN
GET_CLASS,RETURN
GET_CLASS,ROPE_INIT
GET_CLASS,SEND_VAL
GET_CLASS,SEND_VAL_EX
GET_CLASS,STRLEN
GET_CLASS,SWITCH_STRING
GET_CLASS,TYPE_CHECK
GET_TYPE,ASSIGN
GET_TYPE,CONCAT
GET_TYPE,COUNT
GET_TYPE,FETCH_OBJ_R
GET_TYPE,FETCH_W
GET_TYPE,IS_EQUAL
GET_TYPE,IS_IDENTICAL
GET_TYPE,IS_NOT_EQUAL
GET_TYPE,QM_ASSIGN
GET_TYPE,ROPE_INIT
GET_TYPE,SEND_VAL
GET_TYPE,SEND_VAL_EX
GET_TYPE,SWITCH_STRING
GET_TYPE,TYPE_CHECK
IMAGE,ECHO
IN,RETURN
INCLUDE_OR_EVAL,ASSIGN
INCLUDE_OR_EVAL,ASSIGN_DIM
INCLUDE_OR_EVAL,ASSIGN_OBJ
INCLUDE_OR_EVAL,ASSIGN_OP
INCLUDE_OR_EVAL,BEGIN_SILENCE
INCLUDE_OR_EVAL,BIND_GLOBAL
INCLUDE_OR_EVAL,BIND_STATIC
INCLUDE_OR_EVAL,BOOL
INCLUDE_OR_EVAL,BOOL_NOT
INCLUDE_OR_EVAL,CAST
INCLUDE_OR_EVAL,CHECK_FUNC_ARG
INCLUDE_OR_EVAL,CONCAT
INCLUDE_OR_EVAL,COUNT
INCLUDE_OR_EVAL,DECLARE_CLASS
INCLUDE_OR_EVAL,DECLARE_CONST
INCLUDE_OR_EVAL,DEFINED
INCLUDE_OR_EVAL,DO_FCALL
INCLUDE_OR_EVAL,ECHO
INCLUDE_OR_EVAL,END_SILENCE
INCLUDE_OR_EVAL,FAST_CALL
INCLUDE_OR_EVAL,FAST_RET
INCLUDE_OR_EVAL,FETCH_CLASS
INCLUDE_OR_EVAL,FETCH_CONSTANT
INCLUDE_OR_EVAL,FETCH_DIM_R
INCLUDE_OR_EVAL,FETCH_DIM_RW
INCLUDE_OR_EVAL,FETCH_DIM_UNSET
INCLUDE_OR_EVAL,FETCH_DIM_W
INCLUDE_OR_EVAL,FETCH_IS
INCLUDE_OR_EVAL,FETCH_LIST_R
INCLUDE_OR_EVAL,FETCH_OBJ_IS
INCLUDE_OR_EVAL,FETCH_OBJ_R
INCLUDE_OR_EVAL,FETCH_OBJ_W
INCLUDE_OR_EVAL,FETCH_R
INCLUDE_OR_EVAL,FETCH_THIS
INCLUDE_OR_EVAL,FETCH_UNSET
INCLUDE_OR_EVAL,FETCH_W
INCLUDE_OR_EVAL,FE_FREE
INCLUDE_OR_EVAL,FE_RESET_R
INCLUDE_OR_EVAL,INCLUDE_OR_EVAL
INCLUDE_OR_EVAL,INIT_ARRAY
INCLUDE_OR_EVAL,INIT_FCALL
INCLUDE_OR_EVAL,INSTANCEOF
INCLUDE_OR_EVAL,IN_ARRAY
INCLUDE_OR_EVAL,IS_EQUAL
INCLUDE_OR_EVAL,IS_IDENTICAL
INCLUDE_OR_EVAL,IS_NOT_EQUAL
INCLUDE_OR_EVAL,IS_SMALLER
INCLUDE_OR_EVAL,JMP
INCLUDE_OR_EVAL,JMPNZ_EX
INCLUDE_OR_EVAL,JMPZ
INCLUDE_OR_EVAL,JMPZ_EX
INCLUDE_OR_EVAL,JMP_FRAMELESS
INCLUDE_OR_EVAL,NEW
INCLUDE_OR_EVAL,NOP
INCLUDE_OR_EVAL,OP_DATA
INCLUDE_OR_EVAL,POST_INC
INCLUDE_OR_EVAL,QM_ASSIGN
INCLUDE_OR_EVAL,RETURN
INCLUDE_OR_EVAL,ROPE_INIT
INCLUDE_OR_EVAL,SEND_VAL
INCLUDE_OR_EVAL,SEND_VAL_EX
INCLUDE_OR_EVAL,SEND_VAR
INCLUDE_OR_EVAL,SEND_VAR_EX
INCLUDE_OR_EVAL,STRLEN
INCLUDE_OR_EVAL,SWITCH_STRING
INCLUDE_OR_EVAL,TYPE_CHECK
INCLUDE_OR_EVAL,UNSET_CV
INFILE,CONCAT
INFILE,JMP
INIT_ARRAY,ADD
INIT_ARRAY,ASSIGN
INIT_ARRAY,ASSIGN_DIM
INIT_ARRAY,ASSIGN_OBJ
INIT_ARRAY,ASSIGN_OBJ_OP
INIT_ARRAY,ASSIGN_OP
INIT_ARRAY,BEGIN_SILENCE
INIT_ARRAY,BIND_LEXICAL
INIT_ARRAY,BIND_STATIC
INIT_ARRAY,BOOL
INIT_ARRAY,BOOL_NOT
INIT_ARRAY,BW_AND
INIT_ARRAY,BW_OR
INIT_ARRAY,CAST
INIT_ARRAY,CHECK_FUNC_ARG
INIT_ARRAY,CLONE
INIT_ARRAY,COALESCE
INIT_ARRAY,CONCAT
INIT_ARRAY,COUNT
INIT_ARRAY,DEFINED
INIT_ARRAY,DIV
INIT_ARRAY,DO_FCALL
INIT_ARRAY,ECHO
INIT_ARRAY,END_SILENCE
INIT_ARRAY,FETCH_CLASS
INIT_ARRAY,FETCH_CONSTANT
INIT_ARRAY,FETCH_DIM_IS
INIT_ARRAY,FETCH_DIM_R
INIT_ARRAY,FETCH_DIM_W
INIT_ARRAY,FETCH_IS
INIT_ARRAY,FETCH_LIST_R
INIT_ARRAY,FETCH_OBJ_IS
INIT_ARRAY,FETCH_OBJ_R
INIT_ARRAY,FETCH_OBJ_RW
INIT_ARRAY,FETCH_OBJ_W
INIT_ARRAY,FETCH_R
INIT_ARRAY,FETCH_THIS
INIT_ARRAY,FETCH_W
INIT_ARRAY,FE_FREE
INIT_ARRAY,FE_RESET_R
INIT_ARRAY,FREE
INIT_ARRAY,FUNC_GET_ARGS
INIT_ARRAY,GET_CLASS
INIT_ARRAY,GET_TYPE
INIT_ARRAY,INCLUDE_OR_EVAL
INIT_ARRAY,INIT_ARRAY
INIT_ARRAY,INIT_FCALL
INIT_ARRAY,INIT_USER_CALL
INIT_ARRAY,IS_EQUAL
INIT_ARRAY,IS_IDENTICAL
INIT_ARRAY,IS_NOT_EQUAL
INIT_ARRAY,IS_SMALLER
INIT_ARRAY,JMPNZ_EX
INIT_ARRAY,JMPZ
INIT_ARRAY,JMPZ_EX
INIT_ARRAY,JMP_FRAMELESS
INIT_ARRAY,JMP_SET
INIT_ARRAY,MOD
INIT_ARRAY,MUL
INIT_ARRAY,NEW
INIT_ARRAY,NOP
INIT_ARRAY,OP_DATA
INIT_ARRAY,POST_DEC_OBJ
INIT_ARRAY,PRE_INC
INIT_ARRAY,QM_ASSIGN
INIT_ARRAY,RETURN
INIT_ARRAY,ROPE_INIT
INIT_ARRAY,SEND_ARRAY
INIT_ARRAY,SEND_USER
INIT_ARRAY,SEND_VAL
INIT_ARRAY,SEND_VAL_EX
INIT_ARRAY,SEND_VAR
INIT_ARRAY,SEND_VAR_EX
INIT_ARRAY,SL
INIT_ARRAY,SR
INIT_ARRAY,STRLEN
INIT_ARRAY,SUB
INIT_ARRAY,TYPE_CHECK
INIT_ARRAY,YIELD
INIT_FCALL,ADD
INIT_FCALL,ASSIGN
INIT_FCALL,BEGIN_SILENCE
INIT_FCALL,BIND_LEXICAL
INIT_FCALL,BOOL_NOT
INIT_FCALL,BW_AND
INIT_FCALL,BW_NOT
INIT_FCALL,BW_OR
INIT_FCALL,BW_XOR
INIT_FCALL,CAST
INIT_FCALL,CHECK_FUNC_ARG
INIT_FCALL,CONCAT
INIT_FCALL,COUNT
INIT_FCALL,DEFINED
INIT_FCALL,DIV
INIT_FCALL,DO_FCALL
INIT_FCALL,DO_ICALL
INIT_FCALL,FETCH_CONSTANT
INIT_FCALL,FETCH_DIM_IS
INIT_FCALL,FETCH_DIM_R
INIT_FCALL,FETCH_DIM_W
INIT_FCALL,FETCH_GLOBALS
INIT_FCALL,FETCH_IS
INIT_FCALL,FETCH_OBJ_IS
INIT_FCALL,FETCH_OBJ_R
INIT_FCALL,FETCH_OBJ_W
INIT_FCALL,FETCH_R
INIT_FCALL,FETCH_THIS
INIT_FCALL,FETCH_W
INIT_FCALL,GET_CLASS
INIT_FCALL,GET_TYPE
INIT_FCALL,INCLUDE_OR_EVAL
INIT_FCALL,INIT_ARRAY
INIT_FCALL,INIT_FCALL
INIT_FCALL,IS_EQUAL
INIT_FCALL,IS_IDENTICAL
INIT_FCALL,IS_NOT_EQUAL
INIT_FCALL,IS_SMALLER
INIT_FCALL,JMPNZ_EX
INIT_FCALL,JMPZ
INIT_FCALL,JMPZ_EX
INIT_FCALL,JMP_SET
INIT_FCALL,MOD
INIT_FCALL,MUL
INIT_FCALL,NEW
INIT_FCALL,NOP
INIT_FCALL,OP_DATA
INIT_FCALL,POST_INC
INIT_FCALL,POST_INC_OBJ
INIT_FCALL,PRE_DEC
INIT_FCALL,PRE_INC
INIT_FCALL,ROPE_INIT
INIT_FCALL,SEND_ARRAY
INIT_FCALL,SEND_REF
INIT_FCALL,SEND_USER
INIT_FCALL,SEND_VAL
INIT_FCALL,SEND_VAL_EX
INIT_FCALL,SEND_VAR
INIT_FCALL,SEND_VAR_EX
INIT_FCALL,SL
INIT_FCALL,SR
INIT_FCALL,STRLEN
INIT_FCALL,SUB
INIT_FCALL,TYPE_CHECK
INIT_USER_CALL,CAST
INIT_USER_CALL,CONCAT
INIT_USER_CALL,DO_FCALL
INIT_USER_CALL,FETCH_DIM_R
INIT_USER_CALL,FETCH_OBJ_R
INIT_USER_CALL,FETCH_OBJ_W
INIT_USER_CALL,FETCH_R
INIT_USER_CALL,FETCH_THIS
INIT_USER_CALL,FUNC_GET_ARGS
INIT_USER_CALL,INIT_ARRAY
INIT_USER_CALL,INIT_FCALL
INIT_USER_CALL,JMPZ
INIT_USER_CALL,POST_INC
INIT_USER_CALL,SEND_ARRAY
INIT_USER_CALL,SEND_USER
INIT_USER_CALL,SEND_VAL_EX
INIT_USER_CALL,SEND_VAR_EX
INIT_USER_CALL,TYPE_CHECK
INSTANCEOF,ASSIGN
INSTANCEOF,ASSIGN_OBJ
INSTANCEOF,BOOL
INSTANCEOF,BOOL_NOT
INSTANCEOF,BOOL_XOR
INSTANCEOF,INSTANCEOF
INSTANCEOF,JMPNZ
INSTANCEOF,JMPNZ_EX
INSTANCEOF,JMPZ
INSTANCEOF,JMPZ_EX
INSTANCEOF,RETURN
INSTANCEOF,SEND_VAL_EX
INSTANCEOF,TYPE_CHECK
IN_ARRAY,ASSIGN
IN_ARRAY,BOOL
IN_ARRAY,BOOL_NOT
IN_ARRAY,END_SILENCE
IN_ARRAY,FETCH_W
IN_ARRAY,JMPNZ_EX
IN_ARRAY,JMPZ
IN_ARRAY,JMPZ_EX
IN_ARRAY,RETURN
IN_ARRAY,SEND_VAL_EX
IN_ARRAY,TYPE_CHECK
IS_EQUAL,ASSIGN
IS_EQUAL,ASSIGN_DIM
IS_EQUAL,ASSIGN_OBJ
IS_EQUAL,BOOL
IS_EQUAL,BOOL_NOT
IS_EQUAL,BW_AND
IS_EQUAL,BW_OR
IS_EQUAL,CASE
IS_EQUAL,CAST
IS_EQUAL,CHECK_FUNC_ARG
IS_EQUAL,CONCAT
IS_EQUAL,COUNT
IS_EQUAL,DO_FCALL
IS_EQUAL,FETCH_CONSTANT
IS_EQUAL,FETCH_DIM_R
IS_EQUAL,FETCH_DIM_W
IS_EQUAL,FETCH_OBJ_IS
IS_EQUAL,FETCH_OBJ_R
IS_EQUAL,FETCH_OBJ_W
IS_EQUAL,FETCH_R
IS_EQUAL,FETCH_W
IS_EQUAL,FREE
IS_EQUAL,INIT_ARRAY
IS_EQUAL,INIT_FCALL
IS_EQUAL,IS_EQUAL
IS_EQUAL,JMPNZ
IS_EQUAL,JMPNZ_EX
IS_EQUAL,JMPZ
IS_EQUAL,JMPZ_EX
IS_EQUAL,JMP_FRAMELESS
IS_EQUAL,JMP_SET
IS_EQUAL,OP_DATA
IS_EQUAL,QM_ASSIGN
IS_EQUAL,RETURN
IS_EQUAL,SEND_VAL
IS_EQUAL,SEND_VAL_EX
IS_EQUAL,SEND_VAR_EX
IS_IDENTICAL,ASSIGN
IS_IDENTICAL,ASSIGN_DIM
IS_IDENTICAL,ASSIGN_OBJ
IS_IDENTICAL,BOOL
IS_IDENTICAL,BOOL_NOT
IS_IDENTICAL,BOOL_XOR
IS_IDENTICAL,BW_AND
IS_IDENTICAL,FETCH_DIM_R
IS_IDENTICAL,FETCH_W
IS_IDENTICAL,FREE
IS_IDENTICAL,INIT_ARRAY
IS_IDENTICAL,IS_EQUAL
IS_IDENTICAL,IS_IDENTICAL
IS_IDENTICAL,JMPNZ
IS_IDENTICAL,JMPNZ_EX
IS_IDENTICAL,JMPZ
IS_IDENTICAL,JMPZ_EX
IS_IDENTICAL,OP_DATA
IS_IDENTICAL,QM_ASSIGN
IS_IDENTICAL,RETURN
IS_IDENTICAL,SEND_VAL
IS_IDENTICAL,SEND_VAL_EX
IS_NOT_EQUAL,ASSIGN
IS_NOT_EQUAL,ASSIGN_DIM
IS_NOT_EQUAL,ASSIGN_OBJ
IS_NOT_EQUAL,BOOL
IS_NOT_EQUAL,BOOL_NOT
IS_NOT_EQUAL,BW_AND
IS_NOT_EQUAL,BW_OR
IS_NOT_EQUAL,DO_FCALL
IS_NOT_EQUAL,FETCH_DIM_R
IS_NOT_EQUAL,FETCH_DIM_W
IS_NOT_EQUAL,FETCH_OBJ_R
IS_NOT_EQUAL,FETCH_OBJ_W
IS_NOT_EQUAL,FREE
IS_NOT_EQUAL,INIT_ARRAY
IS_NOT_EQUAL,JMPNZ
IS_NOT_EQUAL,JMPNZ_EX
IS_NOT_EQUAL,JMPZ
IS_NOT_EQUAL,JMPZ_EX
IS_NOT_EQUAL,QM_ASSIGN
IS_NOT_EQUAL,RETURN
IS_NOT_EQUAL,SEND_VAL
IS_NOT_EQUAL,SEND_VAL_EX
IS_SMALLER,ASSIGN
IS_SMALLER,ASSIGN_DIM
IS_SMALLER,ASSIGN_OBJ
IS_SMALLER,ASSIGN_OP
IS_SMALLER,BOOL
IS_SMALLER,BOOL_NOT
IS_SMALLER,BW_AND
IS_SMALLER,BW_OR
IS_SMALLER,CAST
IS_SMALLER,COUNT
IS_SMALLER,FETCH_OBJ_R
IS_SMALLER,FETCH_W
IS_SMALLER,INIT_ARRAY
IS_SMALLER,IS_SMALLER
IS_SMALLER,JMPNZ
IS_SMALLER,JMPNZ_EX
IS_SMALLER,JMPZ
IS_SMALLER,JMPZ_EX
IS_SMALLER,QM_ASSIGN
IS_SMALLER,RETURN
IS_SMALLER,SEND_VAL
IS_SMALLER,SEND_VAL_EX
IS_SMALLER,STRLEN
JMP,ADD
JMP,ASSERT_CHECK
JMP,ASSIGN
JMP,ASSIGN_DIM
JMP,ASSIGN_DIM_OP
JMP,ASSIGN_OBJ
JMP,ASSIGN_OBJ_OP
JMP,ASSIGN_OP
JMP,ASSIGN_REF
JMP,BEGIN_SILENCE
JMP,BIND_GLOBAL
JMP,BIND_LEXICAL
JMP,BIND_STATIC
JMP,BOOL
JMP,BOOL_NOT
JMP,BW_AND
JMP,BW_OR
JMP,BW_XOR
JMP,CAST
JMP,CATCH
JMP,CHECK_FUNC_ARG
JMP,CLONE
JMP,CONCAT
JMP,COUNT
JMP,DECLARE_CLASS
JMP,DEFINED
JMP,DIV
JMP,DO_FCALL
JMP,ECHO
JMP,END_SILENCE
JMP,FAST_CALL
JMP,FETCH_CLASS
JMP,FETCH_CONSTANT
JMP,FETCH_DIM_IS
JMP,FETCH_DIM_R
JMP,FETCH_DIM_RW
JMP,FETCH_DIM_UNSET
JMP,FETCH_DIM_W
JMP,FETCH_IS
JMP,FETCH_OBJ_IS
JMP,FETCH_OBJ_R
JMP,FETCH_OBJ_RW
JMP,FETCH_OBJ_UNSET
JMP,FETCH_OBJ_W
JMP,FETCH_R
JMP,FETCH_RW
JMP,FETCH_THIS
JMP,FETCH_UNSET
JMP,FETCH_W
JMP,FE_FREE
JMP,FE_RESET_R
JMP,FE_RESET_RW
JMP,FREE
JMP,FUNC_GET_ARGS
JMP,FUNC_NUM_ARGS
JMP,GET_CLASS
JMP,GET_TYPE
JMP,INCLUDE_OR_EVAL
JMP,INIT_ARRAY
JMP,INIT_FCALL
JMP,INIT_USER_CALL
JMP,INSTANCEOF
JMP,IN_ARRAY
JMP,IS_EQUAL
JMP,IS_IDENTICAL
JMP,IS_NOT_EQUAL
JMP,IS_SMALLER
JMP,JMP
JMP,JMPNZ
JMP,JMPNZ_EX
JMP,JMPZ
JMP,JMPZ_EX
JMP,JMP_FRAMELESS
JMP,JMP_SET
JMP,MOD
JMP,MUL
JMP,NEW
JMP,NOP
JMP,OP_DATA
JMP,POST_DEC
JMP,POST_INC
JMP,POST_INC_OBJ
JMP,PRE_DEC
JMP,PRE_DEC_OBJ
JMP,PRE_INC
JMP,PRE_INC_OBJ
JMP,QM_ASSIGN
JMP,RETURN
JMP,ROPE_INIT
JMP,SEND_REF
JMP,SEND_VAL
JMP,SEND_VAL_EX
JMP,SEND_VAR
JMP,SEND_VAR_EX
JMP,SL
JMP,SR
JMP,STRLEN
JMP,SUB
JMP,SWITCH_LONG
JMP,SWITCH_STRING
JMP,THROW
JMP,TYPE_CHECK
JMP,UNSET_CV
JMP,UNSET_DIM
JMP,UNSET_OBJ
JMP,UNSET_VAR
JMP,YIELD
JMPNZ,ADD
JMPNZ,ASSERT_CHECK
JMPNZ,ASSIGN
JMPNZ,ASSIGN_DIM
JMPNZ,ASSIGN_DIM_OP
JMPNZ,ASSIGN_OBJ
JMPNZ,ASSIGN_OBJ_OP
JMPNZ,ASSIGN_OP
JMPNZ,BEGIN_SILENCE
JMPNZ,BIND_GLOBAL
JMPNZ,BOOL
JMPNZ,BOOL_NOT
JMPNZ,BW_AND
JMPNZ,BW_NOT
JMPNZ,BW_XOR
JMPNZ,CASE
JMPNZ,CAST
JMPNZ,CHECK_FUNC_ARG
JMPNZ,CLONE
JMPNZ,CONCAT
JMPNZ,COUNT
JMPNZ,DEFINED
JMPNZ,DIV
JMPNZ,DO_FCALL
JMPNZ,ECHO
JMPNZ,FETCH_CLASS
JMPNZ,FETCH_CONSTANT
JMPNZ,FETCH_DIM_IS
JMPNZ,FETCH_DIM_R
JMPNZ,FETCH_DIM_RW
JMPNZ,FETCH_DIM_W
JMPNZ,FETCH_IS
JMPNZ,FETCH_OBJ_IS
JMPNZ,FETCH_OBJ_R
JMPNZ,FETCH_OBJ_RW
JMPNZ,FETCH_OBJ_UNSET
JMPNZ,FETCH_OBJ_W
JMPNZ,FETCH_R
JMPNZ,FETCH_RW
JMPNZ,FETCH_THIS
JMPNZ,FETCH_UNSET
JMPNZ,FETCH_W
JMPNZ,FE_FREE
JMPNZ,FE_RESET_R
JMPNZ,FE_RESET_RW
JMPNZ,FREE
JMPNZ,GET_TYPE
JMPNZ,INCLUDE_OR_EVAL
JMPNZ,INIT_ARRAY
JMPNZ,INIT_FCALL
JMPNZ,INSTANCEOF
JMPNZ,IN_ARRAY
JMPNZ,IS_EQUAL
JMPNZ,IS_IDENTICAL
JMPNZ,IS_NOT_EQUAL
JMPNZ,IS_SMALLER
JMPNZ,JMP
JMPNZ,JMPNZ
JMPNZ,JMPNZ_EX
JMPNZ,JMPZ
JMPNZ,JMPZ_EX
JMPNZ,JMP_FRAMELESS
JMPNZ,MOD
JMPNZ,MUL
JMPNZ,NEW
JMPNZ,NOP
JMPNZ,OP_DATA
JMPNZ,POST_INC
JMPNZ,PRE_DEC
JMPNZ,PRE_DEC_OBJ
JMPNZ,PRE_INC
JMPNZ,PRE_INC_OBJ
JMPNZ,QM_ASSIGN
JMPNZ,RETURN
JMPNZ,RETURN_BY_REF
JMPNZ,ROPE_INIT
JMPNZ,SEND_VAL
JMPNZ,SEND_VAL_EX
JMPNZ,SEND_VAR
JMPNZ,SEND_VAR_EX
JMPNZ,SL
JMPNZ,SR
JMPNZ,STRLEN
JMPNZ,SUB
JMPNZ,SWITCH_LONG
JMPNZ,SWITCH_STRING
JMPNZ,THROW
JMPNZ,TYPE_CHECK
JMPNZ,UNSET_CV
JMPNZ,UNSET_DIM
JMPNZ_EX,ADD
JMPNZ_EX,ASSIGN
JMPNZ_EX,ASSIGN_DIM
JMPNZ_EX,BEGIN_SILENCE
JMPNZ_EX,BOOL
JMPNZ_EX,BOOL_NOT
JMPNZ_EX,BW_AND
JMPNZ_EX,CAST
JMPNZ_EX,CHECK_FUNC_ARG
JMPNZ_EX,CONCAT
JMPNZ_EX,COUNT
JMPNZ_EX,DEFINED
JMPNZ_EX,DIV
JMPNZ_EX,DO_FCALL
JMPNZ_EX,ECHO
JMPNZ_EX,FETCH_CLASS
JMPNZ_EX,FETCH_CONSTANT
JMPNZ_EX,FETCH_DIM_IS
JMPNZ_EX,FETCH_DIM_R
JMPNZ_EX,FETCH_IS
JMPNZ_EX,FETCH_OBJ_IS
JMPNZ_EX,FETCH_OBJ_R
JMPNZ_EX,FETCH_R
JMPNZ_EX,FETCH_THIS
JMPNZ_EX,FETCH_W
JMPNZ_EX,GET_CLASS
JMPNZ_EX,INIT_ARRAY
JMPNZ_EX,INIT_FCALL
JMPNZ_EX,INIT_USER_CALL
JMPNZ_EX,INSTANCEOF
JMPNZ_EX,IN_ARRAY
JMPNZ_EX,IS_EQUAL
JMPNZ_EX,IS_IDENTICAL
JMPNZ_EX,IS_NOT_EQUAL
JMPNZ_EX,IS_SMALLER
JMPNZ_EX,JMPNZ_EX
JMPNZ_EX,JMPZ
JMPNZ_EX,JMPZ_EX
JMPNZ_EX,JMP_FRAMELESS
JMPNZ_EX,MOD
JMPNZ_EX,MUL
JMPNZ_EX,NEW
JMPNZ_EX,NOP
JMPNZ_EX,OP_DATA
JMPNZ_EX,POST_DEC
JMPNZ_EX,PRE_DEC
JMPNZ_EX,PRE_INC
JMPNZ_EX,ROPE_INIT
JMPNZ_EX,SEND_VAL_EX
JMPNZ_EX,SEND_VAR
JMPNZ_EX,SEND_VAR_EX
JMPNZ_EX,SL
JMPNZ_EX,STRLEN
JMPNZ_EX,SUB
JMPNZ_EX,TYPE_CHECK
JMPZ,ADD
JMPZ,ASSERT_CHECK
JMPZ,ASSIGN
JMPZ,ASSIGN_DIM
JMPZ,ASSIGN_DIM_OP
JMPZ,ASSIGN_OBJ
JMPZ,ASSIGN_OBJ_OP
JMPZ,ASSIGN_OBJ_REF
JMPZ,ASSIGN_OP
JMPZ,ASSIGN_REF
JMPZ,BEGIN_SILENCE
JMPZ,BIND_GLOBAL
JMPZ,BIND_LEXICAL
JMPZ,BIND_STATIC
JMPZ,BOOL
JMPZ,BOOL_NOT
JMPZ,BOOL_XOR
JMPZ,BW_AND
JMPZ,BW_NOT
JMPZ,BW_OR
JMPZ,CAST
JMPZ,CHECK_FUNC_ARG
JMPZ,CLONE
JMPZ,COALESCE
JMPZ,CONCAT
JMPZ,COUNT
JMPZ,DECLARE_CLASS
JMPZ,DEFINED
JMPZ,DIV
JMPZ,DO_FCALL
JMPZ,ECHO
JMPZ,FAST_CALL
JMPZ,FETCH_CLASS
JMPZ,FETCH_CONSTANT
JMPZ,FETCH_DIM_IS
JMPZ,FETCH_DIM_R
JMPZ,FETCH_DIM_RW
JMPZ,FETCH_DIM_UNSET
JMPZ,FETCH_DIM_W
JMPZ,FETCH_GLOBALS
JMPZ,FETCH_IS
JMPZ,FETCH_OBJ_IS
JMPZ,FETCH_OBJ_R
JMPZ,FETCH_OBJ_RW
JMPZ,FETCH_OBJ_UNSET
JMPZ,FETCH_OBJ_W
JMPZ,FETCH_R
JMPZ,FETCH_RW
JMPZ,FETCH_THIS
JMPZ,FETCH_UNSET
JMPZ,FETCH_W
JMPZ,FE_FREE
JMPZ,FE_RESET_R
JMPZ,FE_RESET_RW
JMPZ,FREE
JMPZ,FUNC_GET_ARGS
JMPZ,GET_CLASS
JMPZ,GET_TYPE
JMPZ,INCLUDE_OR_EVAL
JMPZ,INIT_ARRAY
JMPZ,INIT_FCALL
JMPZ,INIT_USER_CALL
JMPZ,INSTANCEOF
JMPZ,IN_ARRAY
JMPZ,IS_EQUAL
JMPZ,IS_IDENTICAL
JMPZ,IS_NOT_EQUAL
JMPZ,IS_SMALLER
JMPZ,JMP
JMPZ,JMPNZ
JMPZ,JMPNZ_EX
JMPZ,JMPZ
JMPZ,JMPZ_EX
JMPZ,JMP_FRAMELESS
JMPZ,JMP_SET
JMPZ,MOD
JMPZ,MUL
JMPZ,NEW
JMPZ,NOP
JMPZ,OP_DATA
JMPZ,POST_DEC
JMPZ,POST_INC
JMPZ,POST_INC_OBJ
JMPZ,PRE_DEC
JMPZ,PRE_DEC_OBJ
JMPZ,PRE_INC
JMPZ,PRE_INC_OBJ
JMPZ,QM_ASSIGN
JMPZ,RETURN
JMPZ,RETURN_BY_REF
JMPZ,ROPE_INIT
JMPZ,SEND_REF
JMPZ,SEND_VAL
JMPZ,SEND_VAL_EX
JMPZ,SEND_VAR
JMPZ,SEND_VAR_EX
JMPZ,SL
JMPZ,SR
JMPZ,STRLEN
JMPZ,SUB
JMPZ,SWITCH_LONG
JMPZ,SWITCH_STRING
JMPZ,THROW
JMPZ,TYPE_CHECK
JMPZ,UNSET_CV
JMPZ,UNSET_DIM
JMPZ,UNSET_OBJ
JMPZ,UNSET_VAR
JMPZ_EX,ADD
JMPZ_EX,ASSIGN
JMPZ_EX,ASSIGN_DIM
JMPZ_EX,ASSIGN_OBJ
JMPZ_EX,ASSIGN_OP
JMPZ_EX,BEGIN_SILENCE
JMPZ_EX,BOOL
JMPZ_EX,BOOL_NOT
JMPZ_EX,BW_AND
JMPZ_EX,CAST
JMPZ_EX,CHECK_FUNC_ARG
JMPZ_EX,CONCAT
JMPZ_EX,COUNT
JMPZ_EX,DEFINED
JMPZ_EX,DIV
JMPZ_EX,DO_FCALL
JMPZ_EX,FETCH_CLASS
JMPZ_EX,FETCH_CONSTANT
JMPZ_EX,FETCH_DIM_IS
JMPZ_EX,FETCH_DIM_R
JMPZ_EX,FETCH_DIM_RW
JMPZ_EX,FETCH_IS
JMPZ_EX,FETCH_OBJ_IS
JMPZ_EX,FETCH_OBJ_R
JMPZ_EX,FETCH_R
JMPZ_EX,FETCH_THIS
JMPZ_EX,FETCH_W
JMPZ_EX,GET_CLASS
JMPZ_EX,INIT_ARRAY
JMPZ_EX,INIT_FCALL
JMPZ_EX,INIT_USER_CALL
JMPZ_EX,INSTANCEOF
JMPZ_EX,IN_ARRAY
JMPZ_EX,IS_EQUAL
JMPZ_EX,IS_IDENTICAL
JMPZ_EX,IS_NOT_EQUAL
JMPZ_EX,IS_SMALLER
JMPZ_EX,JMPNZ_EX
JMPZ_EX,JMPZ
JMPZ_EX,JMPZ_EX
JMPZ_EX,JMP_FRAMELESS
JMPZ_EX,MOD
JMPZ_EX,MUL
JMPZ_EX,NEW
JMPZ_EX,NOP
JMPZ_EX,OP_DATA
